row	column	plot	family	individual	chemotype	n.thc	n.cbd	n.cbc	n.cbg	n.thcv	n.cbdv	n.cbl	n.cbn	sum.n.cannabinoids	thca	cbda	cbca	cbga	thcva	cbdva	cbla	sum.a.cannabinoids	tp.thc	tp.cbd	tp.cbc	tp.cbg	tp.thcv	tp.cbdv	tp.cbl	sum.tp.cannabinoids	sum.na.thc	sum.na.cbd	sum.na.cbc	sum.na.cbg	sum.na.thcv	sum.na.cbdv	sum.na.varins	sum.na.cannabinoids	sum.na.thc.prop	sum.na.cbd.prop	sum.na.cbc.prop	sum.na.cbg.prop	sum.na.thcv.prop	sum.na.cbdv.prop	sum.na.cbl.prop	sum.na.minor.prop	thc.decarb	cbd.decarb	sum.cannabinoids.decarb	cbd.thc.diff.decarb	sum.na.cbd.thc.ratio	sum.na.cbd.cbc.ratio	sum.na.cbd.cbg.ratio
19	6	174	19-1178	GVA-H-19-1178-003	BdBd	0.038165971	0.37972887	0.082414496	0.039043489	0	0	0	0	0.539352826	0.387820393	12.33309582	1.534689803	0.223198894	0	0.104517936	0	14.58332285	0.378284456	11.1958539	1.428337453	0.235012118	0	0.090617051	0	13.32810498	0.425986364	12.71282469	1.617104299	0.262242383	0	0.104517936	0.104517936	15.12267567	0.028168717	0.840646521	0.10693242	0.017341004	0	0.006911339	0	0.131184763	0.089594349	0.029869748	0.035665172	-0.059724601	29.84326674	7.861474797	48.47738396
20	6	175	19-1178	GVA-H-19-1178-004	BdBd	0.040975663	0.427596506	0.069311205	0.064800361	0	0.006980602	0	0	0.609664337	0.41458012	12.94971325	1.455057831	0.288579036	0	0.131010723	0	15.23894096	0.404562428	11.78449503	1.345396923	0.318172755	0	0.120566899	0	13.97319403	0.455555783	13.37730976	1.524369036	0.353379397	0	0.137991325	0.137991325	15.8486053	0.028744219	0.844068579	0.096183166	0.022297192	0	0.008706843	0	0.127187202	0.089946532	0.031964312	0.038468012	-0.05798222	29.36481163	8.77563729	37.85537547
21	6	176	19-1178	GVA-H-19-1178-005	BdBd	0.064769395	0.570384753	0.063021861	0.067580381	0	0.008883296	0	0	0.774639686	0.515906839	14.26684978	0.906273094	0.35746278	0	0.155058969	0.08019148	16.28174294	0.517219693	13.08241201	0.857823364	0.381432702	0	0.143319422	0.070327928	15.05253512	0.580676234	14.83723453	0.969294955	0.425043161	0	0.163942265	0.163942265	17.05638263	0.034044513	0.869893392	0.05682887	0.024919889	0	0.009611784	0.004701553	0.096062096	0.111541322	0.038442794	0.045416411	-0.073098528	25.55164766	15.30724415	34.90759503
22	6	177	19-1178	GVA-H-19-1178-006	BdBd	0.062613679	0.525536675	0.039518278	0.037897288	0	0.002407075	0	0	0.667972995	0.56111533	15.14973821	0.576289387	0.185400708	0	0.086434316	0.058260849	16.6172388	0.554711823	13.81185709	0.54492407	0.20067911	0	0.077345627	0.051094765	15.24061248	0.623729009	15.67527489	0.615807665	0.223297996	0	0.088841391	0.088841391	17.2852118	0.036084545	0.906860446	0.035626272	0.012918441	0	0.005139734	0.00337056	0.057055008	0.10038603	0.033526473	0.038644189	-0.066859557	25.13154697	25.45482263	70.19890535
23	6	178	19-1178	GVA-H-19-1178-007	BdBd	0.051306095	0.412602935	0.045303386	0.03632167	0	0	0	0	0.545534086	0.45752167	12.90966366	0.704023138	0.186883409	0	0.068986456	0.062219526	14.38929786	0.4525526	11.73437796	0.662731678	0.200405303	0	0.059811257	0.054566524	13.16444533	0.508827765	13.3222666	0.749326524	0.223205079	0	0.068986456	0.068986456	14.93483195	0.034069869	0.892026549	0.05017308	0.014945269	0	0.004619165	0.004166068	0.073903583	0.100831949	0.030970926	0.036527635	-0.069861022	26.18227131	17.77898709	59.68621617
24	6	179	19-1178	GVA-H-19-1178-008	BdBd	0.050898799	0.433673908	0.041282751	0.049856987	0	0.002919432	0	0	0.578631877	0.444365175	13.61319432	0.623782533	0.248831332	0	0.1262869	0.057248581	15.11370884	0.440607057	12.37244533	0.588340032	0.268330896	0	0.112410174	0.050207006	13.83234049	0.495263974	14.04686823	0.665065284	0.298688319	0	0.129206332	0.129206332	15.69234072	0.031560873	0.89514168	0.042381522	0.019034019	0	0.00823372	0.003648186	0.073297447	0.102771051	0.030873352	0.036873522	-0.071897699	28.36238646	21.12103663	47.02851546
25	6	180	19-1178	GVA-H-19-1178-009	BdBd	0.063948667	0.566876333	0.044576667	0.0635	0	0.004556	0	0	0.743457667	0.524400667	14.82584	0.634293	0.457525333	0	0.081737333	0.044641667	16.568438	0.523848052	13.56913801	0.600851628	0.465207242	0	0.075422268	0.039150742	15.27361795	0.588349334	15.39271633	0.678869667	0.521025333	0	0.086293333	0.086293333	17.31189567	0.033985263	0.889141006	0.039214057	0.030096377	0	0.004984626	0.00257867	0.07687373	0.108691662	0.03682757	0.042944902	-0.071864092	26.16254569	22.67403757	29.5431246
26	6	181	19-1178	GVA-H-19-1178-010	BdBd	0.05571969	0.481649004	0.042348119	0.041196239	0	0.001386173	0	0	0.622299225	0.473474336	12.83344912	0.568750221	0.317897124	0	0.090924889	0.067131305	14.351627	0.470956683	11.73658388	0.541142063	0.320309914	0	0.080218052	0.058874154	13.20808475	0.529194026	13.31509812	0.61109834	0.359093363	0	0.092311062	0.092311062	14.97392622	0.035341033	0.889218895	0.040810829	0.023981243	0	0.006164787	0.004483213	0.075440072	0.105291608	0.036173147	0.041558855	-0.069118461	25.16108926	21.78879773	37.0797667
27	6	182	19-1178	GVA-H-19-1178-011	BdBd	0.047565319	0.501695426	0.069444574	0.051972766	0	0.002641277	0	0	0.673319362	0.438793723	13.76050851	1.269835213	0.260022447	0	0.095392979	0.093309894	15.91786277	0.432387414	12.56966139	1.183090056	0.280272474	0	0.08534699	0.081832777	14.6325911	0.486359042	14.26220394	1.339279787	0.311995213	0	0.098034256	0.098034256	16.59118213	0.029314309	0.859625542	0.080722385	0.018804881	0	0.005908817	0.005624065	0.111060148	0.097798776	0.035176571	0.040582965	-0.062622205	29.32443463	10.6491594	45.71289347
28	6	183	19-1178	GVA-H-19-1178-012	BdBd	0.061276531	0.572837755	0.042003401	0.041242857	0	0.002985714	0	0	0.720346258	0.469214286	13.5772585	0.590105782	0.183265306	0	0.10147619	0.056309864	14.97762993	0.47277746	12.48009346	0.559526172	0.202149796	0	0.090965571	0.049383751	13.85489621	0.530490817	14.15009626	0.632109183	0.224508163	0	0.104461904	0.104461904	15.69797619	0.03379358	0.901396211	0.040266922	0.014301727	0	0.006654482	0.003587078	0.064810209	0.115509127	0.040482958	0.045887842	-0.075026169	26.67359321	22.38552553	63.02709027
29	6	184	19-1178	GVA-H-19-1178-013	BdBd	0.058791299	0.528903132	0.043872042	0.041568097	0	0.002014037	0	0	0.675148607	0.398970766	11.32894664	0.579884687	0.204580162	0	0.104713225	0	12.61709548	0.408688661	10.46438934	0.552430912	0.221189479	0	0.092800403	0	11.73949879	0.457762065	11.85784977	0.623756729	0.246148259	0	0.106727262	0.106727262	13.29224409	0.034438283	0.892087874	0.046926367	0.018518187	0	0.008029288	0	0.073473843	0.128432003	0.044603629	0.050792673	-0.083828374	25.90395902	19.01037571	48.17360813
30	6	185	19-1178	GVA-H-19-1178-014	BdBd	0.032498789	0.291787409	0.022727361	0.037196005	0	0.001398668	0	0	0.385608232	0.396469249	10.87708475	0.493550121	0.244299516	0	0.109903874	0.043690315	12.16499783	0.38020232	9.830990735	0.455570817	0.25169098	0	0.096685327	0.038316406	11.05345659	0.428968038	11.16887216	0.516277482	0.281495521	0	0.111302542	0.111302542	12.55060606	0.03417907	0.889906998	0.041135661	0.022428839	0	0.0088683	0.003481132	0.075913932	0.075760397	0.026125056	0.030724272	-0.049635341	26.03660686	21.63346756	39.67690896
31	6	186	19-1178	GVA-H-19-1178-015	BdBd	0.03752706	0.327649109	0.032360245	0.039438641	0	0.004182628	0	0	0.441157683	0.396563586	10.79267038	0.587820267	0.181184633	0	0.124942316	0.053874388	12.13705557	0.385313325	9.792821032	0.547878619	0.198518749	0	0.112507616	0.047247838	11.08428718	0.434090646	11.12031949	0.620180512	0.220623274	0	0.129124944	0.129124944	12.57821325	0.034511312	0.884093731	0.049305931	0.017540112	0	0.010265762	0.004283151	0.081394956	0.086449824	0.029464001	0.03507316	-0.056985823	25.61750545	17.93077866	50.40410872
1	7	187	19-1157	GVA-H-19-1157-001	BdBd	0.030359145	0.226692399	0.017933729	0.033978741	0	0	0	0	0.308964014	0.357970546	7.107726841	0.337431948	0.273248694	0	0.045678741	0.035980404	8.158037174	0.344299314	6.460168839	0.313861547	0.273891094	0	0.039603468	0.031554814	7.463379077	0.388329691	7.33441924	0.355365677	0.307227435	0	0.045678741	0.045678741	8.467001188	0.045863899	0.866235764	0.041970666	0.036285271	0	0.005394914	0.004249486	0.087900337	0.078178789	0.030908023	0.036490371	-0.047270766	18.88709365	20.63907607	23.87293062
2	7	188	19-1157	GVA-H-19-1157-002	BdBd	0.039826867	0.316694502	0.027994295	0.045965353	0	0.003811307	0	0	0.434292324	0.396622095	10.9791971	0.450368465	0.372609336	0.024277282	0.107843465	0.074129876	12.40504762	0.387664444	9.945450359	0.422967439	0.37311635	0.021048403	0.097311591	0.065011901	11.31257049	0.436448962	11.2958916	0.47836276	0.418574689	0.024277282	0.111654772	0.135932054	12.83933994	0.0339931	0.879787563	0.037257582	0.032600951	0.001890851	0.008696302	0.005773652	0.086219337	0.09125206	0.028036255	0.033825129	-0.063215805	25.88135747	23.6136517	26.98656154
3	7	189	19-1157	GVA-H-19-1157-003	BdBd	0.029833125	0.266074375	0.019702813	0.028879063	0	0.001124375	0	0	0.345613751	0.210564688	7.1524375	0.22679125	0.200234688	0	0.046621875	0.074482188	7.911132189	0.214498356	6.538762063	0.218598739	0.204685119	0	0.041545541	0.065320879	7.283410697	0.240397813	7.418511875	0.246494063	0.229113751	0	0.04774625	0.04774625	8.25674594	0.029115322	0.898478884	0.029853657	0.027748674	0	0.005782696	0.009020768	0.072405795	0.124098987	0.035866273	0.041858349	-0.088232713	30.85931516	30.09610773	32.37916468
4	7	190	19-1157	GVA-H-19-1157-004	BdBd	0.056296711	0.475894737	0.041826316	0.039516776	0	0.000928289	0	0	0.614462829	0.409638487	11.02082237	0.535600987	0.274938158	0	0.047807237	0	12.28880724	0.415549664	10.14115596	0.511548382	0.280912479	0	0.042377163	0	11.39154364	0.465935198	11.49671711	0.577427303	0.314454934	0	0.048735526	0.048735526	12.90327007	0.036109854	0.890992519	0.044750462	0.024370174	0	0.00377699	0	0.072897627	0.120825195	0.041393968	0.047620706	-0.079431227	24.67449799	19.9102416	36.56077824
5	7	191	19-1157	GVA-H-19-1157-005	BdBd	0.053340659	0.482772857	0.031972747	0.052771319	0	0.001559011	0	0	0.622416593	0.427992857	10.70452088	0.425967363	0.477103846	0	0.070472308	0.083998681	12.19005594	0.428690395	9.870637669	0.405546124	0.471668496	0	0.062658502	0.073666843	11.31286803	0.481333516	11.18729374	0.45794011	0.529875165	0	0.072031319	0.072031319	12.81247253	0.037567574	0.873156505	0.035741744	0.041356199	0	0.005621969	0.006556009	0.08927592	0.110818502	0.043153677	0.04857896	-0.067664825	23.24229119	24.42960006	21.11307432
6	7	192	19-1157	GVA-H-19-1157-006	BdBd	0.039789833	0.391336005	0.024705144	0.046502871	0	0.004208254	0	0	0.506542107	0.308150957	9.999179426	0.339602512	0.313435766	0	0.070069737	0.091111005	11.1215494	0.310038222	9.160616362	0.322536547	0.321699474	0	0.064958716	0.079904351	10.25975367	0.34794079	10.39051543	0.364307656	0.359938637	0	0.074277991	0.074277991	11.62809151	0.029922433	0.893570146	0.031329961	0.030954232	0	0.006387806	0.007835422	0.076507421	0.114358058	0.03766281	0.04356193	-0.076695248	29.86288394	28.52126564	28.8674634
7	7	193	19-1157	GVA-H-19-1157-007	BdBd	0.045175915	0.3781625	0.0249	0.05518628	0	0.001739634	0	0	0.505164329	0.290821951	9.364554878	0.351563415	0.349439329	0	0.073668902	0.068903659	10.49895213	0.300226766	8.590877128	0.333221115	0.361994011	0	0.065610572	0.060428509	9.712358101	0.335997866	9.742717378	0.376463415	0.404625609	0	0.075408536	0.075408536	11.00411646	0.030533834	0.885370253	0.034211144	0.036770386	0	0.006852757	0.006261626	0.084095913	0.134452982	0.03881489	0.04590685	-0.095638092	28.99636683	25.87958614	24.07835085
8	7	194	19-1157	GVA-H-19-1157-008	BdBd	0.042293357	0.30158042	0.024347203	0.053366434	0	0.001405245	0	0	0.422992659	0.346062937	9.885013986	0.379173427	0.375378671	0	0.07975035	0.087582867	11.15296224	0.345790553	8.970737686	0.356882298	0.382948907	0	0.070548798	0.076810174	10.20371842	0.388356294	10.18659441	0.40352063	0.428745105	0	0.081155595	0.081155595	11.5759549	0.033548532	0.879978757	0.034858518	0.037037558	0	0.007010704	0.00756593	0.086472711	0.108903493	0.029605618	0.036540628	-0.079297875	26.2300227	25.24429645	23.75909203
9	7	195	19-1157	GVA-H-19-1157-009	BdBd	0.038704348	0.357121014	0.028972464	0	0	0.000975725	0	0	0.425773551	0.372947464	9.597210145	0.446827899	0.346030435	0	0.051836594	0.104522464	10.919375	0.365779274	8.773874311	0.420840531	0.303814722	0	0.045918052	0.091666201	10.00189309	0.411651812	9.954331159	0.475800363	0.346030435	0	0.052812319	0.052812319	11.34514855	0.036284392	0.877408622	0.041938663	0.0305003	0	0.004655058	0.009212966	0.086306986	0.094022052	0.035875943	0.03752913	-0.058146109	24.18143409	20.9212349	28.7672128
10	7	196	19-1157	GVA-H-19-1157-010	BdBd	0.053834074	0.495532222	0.041056296	0.049593704	0	0.002242593	0	0	0.642258889	0.428484444	11.21044444	0.540022222	0.324104444	0	0.085818889	0.100951111	12.68982555	0.429614931	10.327092	0.514655785	0.334157406	0	0.07664757	0.088534124	11.77070181	0.482318518	11.70597666	0.581078518	0.373698148	0	0.088061482	0.088061482	13.33208444	0.036177277	0.878030492	0.043584971	0.028029987	0	0.00660523	0.007572043	0.08579223	0.111615192	0.042331557	0.048173929	-0.069283635	24.27022025	20.145258	31.32468471
11	7	197	19-1157	GVA-H-19-1157-011	BdBd	0.050261049	0.473285491	0.035878125	0.042155022	0	0.001351339	0	0	0.602931026	0.345224665	10.69860268	0.488192076	0.354597991	0	0.058908817	0.097149442	12.04267567	0.35302308	9.855960041	0.464022576	0.353492058	0	0.052425283	0.085200061	11.1641231	0.395485714	11.17188817	0.524070201	0.396753013	0	0.060260156	0.060260156	12.6456067	0.031274554	0.883460038	0.041442867	0.031374771	0	0.004765304	0.007682466	0.085265408	0.127086889	0.042363966	0.04767909	-0.084722923	28.24852523	21.31754133	28.15829447
12	7	198	19-1157	GVA-H-19-1157-012	BdBd	0.042983293	0.402516707	0.027777404	0.04993738	0	0.002032572	0	0	0.525247356	0.316947476	9.251379808	0.333682933	0.338872356	0	0.068606611	0.084736659	10.39422584	0.320946229	8.515976799	0.320417336	0.347467309	0	0.061514504	0.07431405	9.640636227	0.359930769	9.653896515	0.361460337	0.388809736	0	0.070639183	0.070639183	10.9194732	0.032962283	0.884099108	0.03310236	0.035607005	0	0.006469102	0.007760142	0.082938609	0.119421002	0.04169474	0.048101895	-0.077726262	26.82153721	26.70803827	24.82935899
13	7	199	19-1157	GVA-H-19-1157-013	BdBd	0.041474503	0.342338742	0.027686755	0.030795364	0	0.001920861	0	0	0.444216225	0.26861457	7.557172185	0.305865894	0.186225828	0	0.066618543	0.073840397	8.458337417	0.277049481	6.969978748	0.295931144	0.194301641	0	0.059679138	0.064758028	7.86169818	0.310089073	7.899510927	0.333552649	0.217021192	0	0.068539404	0.068539404	8.902553642	0.034831475	0.887330899	0.037467075	0.024377409	0	0.007698848	0.008294294	0.077837626	0.133750289	0.043336701	0.049897618	-0.090413588	25.47497353	23.68295065	36.3997214
14	7	200	19-1157	GVA-H-19-1157-014	BdBd	0.039416745	0.349536439	0.028289505	0.026606958	0	0.000763797	0	0	0.444613444	0.294985613	8.77034434	0.375867453	0.199848467	0	0.038755896	0.046523703	9.726325472	0.298119128	8.041128425	0.357925261	0.202073912	0	0.034365159	0.040801288	8.974413172	0.334402358	9.119880779	0.404156958	0.226455425	0	0.039519693	0.039519693	10.17093892	0.032878219	0.896660658	0.039736445	0.022264948	0	0.00388555	0.00457418	0.070461123	0.11787221	0.038326865	0.0437141	-0.079545345	27.27217844	22.56519552	40.27229985
15	7	201	19-1157	GVA-H-19-1157-015	BdBd	0.02927875	0.275935	0.022815313	0.025019063	0	0.000749688	0	0	0.353797814	0.24882	6.9843375	0.310093125	0.2409325	0	0.039646875	0.043366875	7.867196875	0.24749389	6.401198988	0.294766984	0.236557798	0	0.035123529	0.038032749	7.253173937	0.27809875	7.2602725	0.332908438	0.265951563	0	0.040396563	0.040396563	8.220994689	0.033827871	0.883137963	0.04049491	0.03235029	0	0.004913829	0.005275137	0.083034166	0.105281847	0.038006149	0.043035889	-0.067275698	26.10681458	21.80861664	27.29922854
16	7	202	TJ's CBD	TJ's CBD 7	BdBd	0.042915172	0.386854828	0.032053103	0.042718621	0	0.005211034	0	0	0.509752758	0.441742414	14.6556	0.599067241	0.335095172	0	0.10976931	0.101796552	16.24307069	0.430323269	13.23981603	0.557435073	0.336932182	0	0.100381026	0.089275576	14.75416315	0.484657586	15.04245483	0.631120344	0.377813793	0	0.114980344	0.114980344	16.75282345	0.028929905	0.89790565	0.037672476	0.022552246	0	0.006863341	0.006076382	0.073164445	0.088547406	0.025717533	0.030427871	-0.062829873	31.03728336	23.83452692	39.81446709
18	7	204	20-1072	GVA-H-20-1072-002	BdBd	0.020308681	0.151603516	0.014868132	0.021841978	0	0.003353736	0	0	0.211976043	0.213076484	6.54270989	0.269722088	0.111333626	0.010324615	0.19032956	0	7.337496263	0.207176757	5.88956009	0.251414403	0.119592902	0.008951441	0.168369465	0	6.645065058	0.233385165	6.694313406	0.28459022	0.133175604	0.010324615	0.193683296	0.204007911	7.549472306	0.030914103	0.886726003	0.037696704	0.017640386	0.001367594	0.02565521	0	0.082359893	0.087017875	0.022646612	0.02807826	-0.064371263	28.68354296	23.5226404	50.26681468
19	7	205	20-1072	GVA-H-20-1072-003	BdBd	0.023333484	0.188742421	0.026831674	0.031671041	0	0.003688914	0	0	0.274267534	0.348206674	9.238147059	0.429540271	0.262997172	0	0.145218665	0.050216403	10.47432624	0.328710737	8.290597392	0.403538492	0.262582558	0	0.129593497	0.044039785	9.459062461	0.371540158	9.42688948	0.456371945	0.294668213	0	0.148907579	0.148907579	10.74859378	0.034566397	0.877034678	0.042458758	0.027414583	0	0.01385368	0.004671904	0.088398925	0.062802051	0.020021707	0.025516597	-0.042780344	25.37246453	20.65615466	31.9915385
20	7	206	20-1072	GVA-H-20-1072-004	BdBd	0.017439387	0.143554595	0.01610744	0.023429869	0	0.007720897	0	0	0.208252188	0.227280853	6.147269147	0.250612582	0.137200766	0.012684683	0.317314661	0	7.092362692	0.216764695	5.534709637	0.235894674	0.143892142	0.01099762	0.282832708	0	6.425091476	0.24472024	6.290823742	0.266720022	0.160630635	0.012684683	0.325035558	0.337720241	7.30061488	0.033520497	0.861684097	0.036533912	0.022002343	0.001737481	0.044521669	0	0.104795406	0.071262545	0.022819682	0.028525294	-0.048442863	25.70618492	23.58586991	39.16328751
21	7	207	20-1072	GVA-H-20-1072-005	BtBd	0.133939336	0.049733175	0.008997867	0.015435071	0.023331754	0.009098815	0	0	0.240536018	2.452059242	2.68593128	0.141280095	0.103825592	0.459723341	0.304679502	0.036092417	6.183591469	2.284395291	2.405294908	0.13290051	0.106593941	0.421911891	0.273255943	0.03165305	5.656005533	2.585998578	2.735664455	0.150277962	0.119260663	0.483055095	0.313778317	0.796833412	6.424127487	0.402544716	0.42584218	0.023392743	0.018564492	0.075193884	0.048843725	0.00561826	0.171613103	0.051794049	0.01817956	0.037442597	-0.033614489	1.057875468	18.20402951	22.93853133
22	7	208	20-1072	GVA-H-20-1072-006	BdBd	0.018372611	0.121283121	0.011503185	0.019229299	0	0.002182803	0	0	0.172571019	0.246625478	6.798159236	0.257085987	0.170522611	0.01056465	0.071062739	0.04351465	7.597535351	0.234663155	6.083268771	0.236967596	0.168948151	0.009159552	0.063794198	0.038162348	6.834963771	0.264998089	6.919442357	0.268589172	0.18975191	0.01056465	0.073245542	0.083810192	7.77010637	0.034104821	0.890520931	0.034566988	0.024420761	0.001359653	0.009426582	0.005600264	0.075374248	0.069331108	0.017527875	0.022209608	-0.051803232	26.11129153	25.76217911	36.46573232
23	7	209	20-1072	GVA-H-20-1072-007	BdBd	0.018871154	0.156474359	0.014013141	0.019909936	0	0.001816667	0	0	0.211085257	0.300881731	8.753865385	0.370419551	0.147942308	0	0.132338782	0.073766346	9.779214103	0.282744432	7.833614302	0.338871087	0.149803282	0	0.116554391	0.064693085	8.78628058	0.319752885	8.910339744	0.384432692	0.167852244	0	0.134155449	0.134155449	9.99029936	0.032006337	0.891899174	0.038480598	0.016801523	0	0.013428571	0.007383797	0.07609449	0.059017932	0.017560987	0.021129022	-0.041456945	27.86633104	23.17789285	53.08442432
24	7	210	20-1072	GVA-H-20-1072-008	BdBd	0.023695765	0.167908235	0.020447647	0.019117412	0	0.003397059	0	0	0.234566118	0.255885882	6.72228	0.301207765	0.178262471	0.054130235	0.097256118	0.066889059	7.67591153	0.248107684	6.063347795	0.284606857	0.175631862	0.046930914	0.087718113	0.058661705	6.965004929	0.279581647	6.890188235	0.321655412	0.197379883	0.054130235	0.100653177	0.154783412	7.910477648	0.035343207	0.871020505	0.040661946	0.024951702	0.006842853	0.012724033	0.008455755	0.093636288	0.084754365	0.02436918	0.029652586	-0.060385185	24.64463712	21.4210238	34.9082598
25	7	211	20-1072	GVA-H-20-1072-009	BdBd	0.015632064	0.141267568	0.012975553	0.022819902	0	0.001340049	0	0	0.194035136	0.242788452	6.920218673	0.254617813	0.16047457	0	0.090734152	0.031208477	7.700042137	0.228557536	6.210299344	0.236275375	0.163716574	0	0.080006559	0.027369834	6.946225223	0.258420516	7.061486241	0.267593366	0.183294472	0	0.092074201	0.092074201	7.894077273	0.032736	0.894529658	0.033897992	0.02321924	0	0.011663707	0.003953404	0.072734342	0.060490801	0.020005359	0.024579837	-0.040485442	27.32556358	26.38886885	38.52536393
26	7	212	20-1072	GVA-H-20-1072-010	BdBd	0.018694099	0.133807453	0.016538199	0.024171118	0	0.001684472	0	0	0.194895341	0.233154658	6.342521739	0.280111801	0.167350932	0	0.050050311	0.079879503	7.153068944	0.223170734	5.696199018	0.262196248	0.171105236	0	0.045078092	0.070054324	6.467803653	0.251848757	6.476329192	0.29665	0.19152205	0	0.051734783	0.051734783	7.347964285	0.03427463	0.881377337	0.040371726	0.026064641	0	0.007040696	0.010870971	0.084348033	0.074227482	0.020661002	0.026523719	-0.053566479	25.7151525	21.83154961	33.81505781
27	7	213	20-1072	GVA-H-20-1072-011	BdBd	0.017143503	0.139997332	0.016912413	0.020963805	0	0.001090719	0	0	0.196107772	0.255998144	7.026438515	0.323503016	0.179247912	0	0.07971891	0.073934339	7.938840836	0.241653875	6.30218391	0.300624558	0.178343472	0	0.070207014	0.064840415	7.157853244	0.273141647	7.166435847	0.340415429	0.200211717	0	0.080809629	0.080809629	8.134948608	0.033576321	0.880944207	0.041846045	0.024611307	0	0.009933637	0.009088483	0.085479472	0.062764149	0.019535141	0.024106824	-0.043229008	26.23706756	21.05203007	35.79428794
29	7	215	20-1072	GVA-H-20-1072-013	BdBd	0.031324554	0.254918973	0.023636049	0.045327121	0	0.030302679	0	0	0.385509376	0.345387054	10.08032143	0.454483259	0.22234721	0.048546429	1.008549107	0	12.15963449	0.334229	9.095360867	0.422217867	0.240547971	0.042089754	0.904714755	0	11.03916021	0.376711608	10.3352404	0.478119308	0.267674331	0.048546429	1.038851786	1.087398215	12.54514387	0.030028481	0.823843912	0.038111903	0.021336888	0.003869739	0.082809077	0	0.146127607	0.083152612	0.024665026	0.030729769	-0.058487586	27.43541793	21.61644642	38.61124959
30	7	216	20-1072	GVA-H-20-1072-014	BdBd	0.020842449	0.176432952	0.015389931	0.040609153	0	0.046360297	0	0	0.299634782	0.2140373	6.124970252	0.231956293	0.152892563	0.077274027	1.50888913	0.008651602	8.318671167	0.208553161	5.548031863	0.2188156	0.174848823	0.066996581	1.354567173	0.007587455	7.579400656	0.234879749	6.301403204	0.247346224	0.193501716	0.077274027	1.555249427	1.632523454	8.618305949	0.027253587	0.731164946	0.028700098	0.022452407	0.008966266	0.180458832	0.001003863	0.241581467	0.088736679	0.027998994	0.034767248	-0.060737685	26.82820989	25.47604367	32.56510244
31	7	217	20-1072	GVA-H-20-1072-015	BdBd	0.019234107	0.168572158	0.015744432	0.035224942	0	0.000483063	0	0	0.239258702	0.307312761	9.314798144	0.352036775	0.256197564	0	0.069539095	0.034199304	10.33408364	0.288747398	8.33765013	0.324480684	0.260166403	0	0.060773458	0.02999279	9.301810864	0.326546868	9.483370302	0.367781207	0.291422506	0	0.070022158	0.070022158	10.57334235	0.030883978	0.896913199	0.034783817	0.027562004	0	0.006622519	0.003234484	0.072202824	0.05890152	0.017775554	0.022628483	-0.041125967	29.04137578	25.78535858	32.54165381
1	8	218	19-1160	GVA-H-19-1160-001	Bt'Bd	0.164338152	0.172441706	0.017659834	0	0.01284455	0.018006754	0	0	0.385290996	2.388824645	7.058488152	0.366981754	0.402149289	0.200583768	0.392609005	0.047599408	10.85723602	2.259337366	6.362735815	0.339502832	0.353087076	0.186750677	0.358398761	0.041744681	9.901557208	2.553162797	7.230929858	0.384641588	0.402149289	0.213428318	0.410615759	0.624044077	11.24252702	0.227098658	0.64317656	0.03421309	0.035770364	0.018984016	0.03652344	0.004233871	0.129724782	0.0643665	0.023847791	0.034270853	-0.040518708	2.832146022	18.79913687	17.98071029
2	8	219	19-1160	GVA-H-19-1160-002	Bt'Bd	0.215443777	0.228922532	0.022830258	0.034438841	0.024862339	0.027478326	0	0	0.553976073	2.470918455	8.13348927	0.370577253	0.277250215	0.298714056	0.622372532	0.094695708	12.26801749	2.382439262	7.361992622	0.347826509	0.27786453	0.283847426	0.567075311	0.083048136	11.3040938	2.686362232	8.362411802	0.393407511	0.311689056	0.323576395	0.649850858	0.973427253	12.82199356	0.209512056	0.652192794	0.030682242	0.024308939	0.025236044	0.050682513	0.007385412	0.13829515	0.080199079	0.02737518	0.043205144	-0.052823899	3.112912958	21.25636031	26.82934046
3	8	220	19-1160	GVA-H-19-1160-003	BdBd	0.048079412	0.441698824	0.121915412	0.044596235	0	0.005270471	0	0	0.661560354	0.406834588	10.86351529	2.169679765	0.293320588	0	0.255585176	0	13.98893541	0.404873346	9.969001733	2.024724566	0.302131711	0	0.226862819	0	12.92759417	0.454914	11.30521411	2.291595177	0.337916823	0	0.260855647	0.260855647	14.65049576	0.031051099	0.771660857	0.156417586	0.023065214	0	0.017805244	0	0.197288044	0.105689014	0.039070363	0.045156175	-0.06661865	24.8513216	4.933338239	33.45561199
4	8	221	19-1160	GVA-H-19-1160-004	Bt'Bd	0.178271801	0.184613033	0.018662915	0.055543365	0.019039692	0.022883531	0	0	0.479014337	3.04957109	8.062045024	0.464968365	0.373470853	0.268828081	0.422194905	0	12.64107832	2.852745647	7.255026519	0.426440171	0.383450774	0.252113638	0.388926514	0	11.55870326	3.227842891	8.246658057	0.48363128	0.429014218	0.287867773	0.445078436	0.732946209	13.12009266	0.246022873	0.628551815	0.03686188	0.032699023	0.021940986	0.033923422	0	0.125425311	0.055229392	0.022386406	0.036509981	-0.032842986	2.55485113	17.05153988	19.22234208
